formula,main_element,PROPERTY: Trg,Logans_data,Glass forming ability
Al96Co0Mn4,Al,0,1,0
Al96Co2Mn2,Al,0,1,0
Al96Co4Mn0,Al,0,1,0
Al98Co0Mn2,Al,0,1,0
Al98Co2Mn0,Al,0,1,0
Al100Co0Mn0,Al,0,1,0
Al84Co12Mn4,Al,0,1,0
Al84Co14Mn2,Al,0,1,0
Al86Co8Mn6,Al,0,1,0
Al86Co10Mn4,Al,0,1,0
Al86Co12Mn2,Al,0,1,0
Al86Co14Mn0,Al,0,1,0
Al88Co6Mn6,Al,0,1,0
Al90Co2Mn8,Al,0,1,0
Al90Co4Mn6,Al,0,1,0
Al92Co0Mn8,Al,0,1,0
Al92Co2Mn6,Al,0,1,0
Al87Co1Ni12,Al,0,1,1
Al88Co4Ni8,Al,0,1,1
Al88Co5Ni7,Al,0,1,1
Al87Co1Ni12,Al,0,1,1
Al87Co2Ni11,Al,0,1,1
Al88Co4Ni8,Al,0,1,1
Al88Co5Ni7,Al,0,1,1
Al84Co8Ni8,Al,0,1,0
Al85Co1Ni14,Al,0,1,0
Al85Co5Ni10,Al,0,1,0
Al85Co10Ni5,Al,0,1,0
Al86Co0Ni14,Al,0,1,0
Al86Co1Ni13,Al,0,1,0
Al86Co2Ni12,Al,0,1,0
Al86Co3Ni11,Al,0,1,0
Al86Co5Ni9,Al,0,1,0
Al86Co14Ni0,Al,0,1,0
Al87Co3Ni10,Al,0,1,0
Al87Co4Ni9,Al,0,1,0
Al87Co5Ni8,Al,0,1,0
Al88Co0Ni12,Al,0,1,0
Al88Co1Ni11,Al,0,1,0
Al88Co2Ni10,Al,0,1,0
Al88Co3Ni9,Al,0,1,0
Al88Co6Ni6,Al,0,1,0
Al88Co7Ni5,Al,0,1,0
Al88Co8Ni4,Al,0,1,0
Al88Co9Ni3,Al,0,1,0
Al88Co10Ni2,Al,0,1,0
Al88Co11Ni1,Al,0,1,0
Al88Co12Ni0,Al,0,1,0
Al89Co1Ni10,Al,0,1,0
Al89Co2Ni9,Al,0,1,0
Al89Co3Ni8,Al,0,1,0
Al89Co4Ni7,Al,0,1,0
Al89Co5Ni6,Al,0,1,0
Al89Co6Ni5,Al,0,1,0
Al90Co0Ni10,Al,0,1,0
Al90Co2Ni8,Al,0,1,0
Al90Co4Ni6,Al,0,1,0
Al90Co5Ni5,Al,0,1,0
Al90Co6Ni4,Al,0,1,0
Al90Co8Ni2,Al,0,1,0
Al90Co10Ni0,Al,0,1,0
Al91Co1Ni8,Al,0,1,0
Al91Co2Ni7,Al,0,1,0
Al92Co0Ni8,Al,0,1,0
Al92Co2Ni6,Al,0,1,0
Al92Co4Ni4,Al,0,1,0
Al92Co6Ni2,Al,0,1,0
Al92Co8Ni0,Al,0,1,0
Al94Co6Ni0,Al,0,1,0
Al84Co8Ni8,Al,0,1,0
Al85Co1Ni14,Al,0,1,0
Al85Co5Ni10,Al,0,1,0
Al85Co10Ni5,Al,0,1,0
Al86Co0Ni14,Al,0,1,0
Al86Co1Ni13,Al,0,1,0
Al86Co2Ni12,Al,0,1,0
Al86Co3Ni11,Al,0,1,0
Al86Co5Ni9,Al,0,1,0
Al86Co14Ni0,Al,0,1,0
Al87Co3Ni10,Al,0,1,0
Al87Co4Ni9,Al,0,1,0
Al87Co5Ni8,Al,0,1,0
Al88Co0Ni12,Al,0,1,0
Al88Co1Ni11,Al,0,1,0
Al88Co2Ni10,Al,0,1,0
Al88Co3Ni9,Al,0,1,0
Al88Co6Ni6,Al,0,1,0
Al88Co7Ni5,Al,0,1,0
Al88Co8Ni4,Al,0,1,0
Al88Co9Ni3,Al,0,1,0
Al88Co10Ni2,Al,0,1,0
Al88Co11Ni1,Al,0,1,0
Al88Co12Ni0,Al,0,1,0
Al89Co1Ni10,Al,0,1,0
Al89Co2Ni9,Al,0,1,0
Al89Co3Ni8,Al,0,1,0
Al89Co4Ni7,Al,0,1,0
Al89Co5Ni6,Al,0,1,0
Al89Co6Ni5,Al,0,1,0
Al90Co0Ni10,Al,0,1,0
Al90Co2Ni8,Al,0,1,0
Al90Co4Ni6,Al,0,1,0
Al90Co5Ni5,Al,0,1,0
Al90Co6Ni4,Al,0,1,0
Al90Co8Ni2,Al,0,1,0
Al90Co10Ni0,Al,0,1,0
Al91Co1Ni8,Al,0,1,0
Al91Co2Ni7,Al,0,1,0
Al92Co0Ni8,Al,0,1,0
Al92Co2Ni6,Al,0,1,0
Al92Co4Ni4,Al,0,1,0
Al92Co6Ni2,Al,0,1,0
Al92Co8Ni0,Al,0,1,0
Al94Co6Ni0,Al,0,1,0
Al94Co0Ni6,Al,0,1,0
Al94Co2Ni4,Al,0,1,0
Al94Co4Ni2,Al,0,1,0
Al96Co0Ni4,Al,0,1,0
Al96Co2Ni2,Al,0,1,0
Al96Co4Ni0,Al,0,1,0
Al98Co0Ni2,Al,0,1,0
Al98Co2Ni0,Al,0,1,0
Al94Co0Ni6,Al,0,1,0
Al94Co2Ni4,Al,0,1,0
Al94Co4Ni2,Al,0,1,0
Al96Co0Ni4,Al,0,1,0
Al96Co2Ni2,Al,0,1,0
Al96Co4Ni0,Al,0,1,0
Al98Co0Ni2,Al,0,1,0
Al98Co2Ni0,Al,0,1,0
Al49Co10Si41,Al,0,1,1
Al52Co23Si25,Al,0,1,1
Al71Co4Si25,Al,0,1,1
Al75Co10Si15,Al,0,1,1
Al0Co90Zr10,Co,0,1,1
Al2Co88Zr10,Co,0,1,1
Al5Co85Zr10,Co,0,1,1
Al25Co20Zr55,Zr,0,1,1
Al38Cr10Ge52,Ge,0,1,1
Al61Cr10Ge29,Al,0,1,1
Al60Cr10Ge30,Al,0,1,1
Al65Cr20Ge15,Al,0,1,0
Al25Cr20La55,La,0,1,1
Al52Cr10Si38,Al,0,1,1
Al58Cr17Si25,Al,0,1,1
Al68Cr10Si22,Al,0,1,1
Al71Cr4Si25,Al,0,1,1
Al50Cr15Si35,Al,0,1,1
Al55Cr10Si35,Al,0,1,1
Al55Cr15Si30,Al,0,1,1
Al60Cr10Si30,Al,0,1,1
Al60Cr15Si25,Al,0,1,1
Al65Cr10Si25,Al,0,1,1
Al59Cr19Si22,Al,0,1,0
Al60Cr18Si22,Al,0,1,0
Al60Cr20Si20,Al,0,1,0
Al61Cr21Si18,Al,0,1,0
Al62Cr19Si19,Al,0,1,0
Al63Cr19Si18,Al,0,1,0
Al84Cr16Si0,Al,0,1,0
Al85Cr15Si0,Al,0,1,0
Al86Cr14Si0,Al,0,1,0
Al45Cr20Si35,Al,0,1,0
Al55Cr20Si25,Al,0,1,0
Al55Cr25Si20,Al,0,1,0
Al57Cr23Si20,Al,0,1,0
Al57Cr28Si15,Al,0,1,0
Al60Cr5Si35,Al,0,1,0
Al60Cr30Si10,Al,0,1,0
Al65Cr25Si10,Al,0,1,0
Al70Cr5Si25,Al,0,1,0
Al70Cr25Si5,Al,0,1,0
Al75Cr5Si20,Al,0,1,0
Al80Cr5Si15,Al,0,1,0
Al80Cr20Si0,Al,0,1,0
Al81Cr19Si0,Al,0,1,0
Al83Cr17Si0,Al,0,1,0
Al96Cr4Si0,Al,0,1,0
Al45Cr15Si40,Al,0,1,0
Al58Cr20Si22,Al,0,1,0
Al60Cr25Si15,Al,0,1,0
Al63Cr15Si22,Al,0,1,0
Al65Cr15Si20,Al,0,1,0
Al65Cr20Si15,Al,0,1,0
Al68Cr15Si17,Al,0,1,0
Al70Cr10Si20,Al,0,1,0
Al70Cr15Si15,Al,0,1,0
Al70Cr20Si10,Al,0,1,0
Al75Cr10Si15,Al,0,1,0
Al75Cr15Si10,Al,0,1,0
Al75Cr20Si5,Al,0,1,0
Al80Cr10Si10,Al,0,1,0
Al85Cr5Si10,Al,0,1,0
Al85Cr10Si5,Al,0,1,0
Al88Cr10Si2,Al,0,1,0
Al88Cr12Si0,Al,0,1,0
Al90Cr5Si5,Al,0,1,0
Al90Cr10Si0,Al,0,1,0
Al92Cr8Si0,Al,0,1,0
Al94Cr6Si0,Al,0,1,0
Al20Cr10Zr70,Zr,0,1,1
Al75Ce20Fe5,Al,0,1,0
Al77Ce18Fe5,Al,0,1,0
Al64Ce23Fe13,Al,0,1,0
Al65Ce20Fe15,Al,0,1,0
Al67Ce18Fe15,Al,0,1,0
Al71Ce17Fe12,Al,0,1,0
Al60Ce20Fe20,Al,0,1,0
Al65Ce15Fe20,Al,0,1,0
Al60Ce23Fe17,Al,0,1,0
Al60Ce25Fe15,Al,0,1,0
Al65Ce25Fe10,Al,0,1,0
Al70Ce10Fe20,Al,0,1,0
Al70Ce15Fe15,Al,0,1,0
Al70Ce20Fe10,Al,0,1,0
Al65Ce20Fe15,Al,0,1,0
Al62.5Ce25Fe12.5,Al,0,1,0
Al62.5Ce25.5Fe12,Al,0,1,0
Al65Cu20Gd15,Al,0,1,1
Al10Cu25Hf65,Hf,0,1,1
Al10Cu30La60,La,0,1,1
Al15Cu25La60,La,0,1,1
Al20Cu0La80,La,0,1,1
Al20Cu20La60,La,0,1,1
Al20Cu25La55,La,0,1,1
Al20Cu40La40,Cu,0,1,1
Al20Cu50La30,Cu,0,1,1
Al25Cu10La65,La,0,1,1
Al25Cu15La60,La,0,1,1
Al25Cu20La55,La,0,1,1
Al25Cu25La50,La,0,1,1
Al25Cu35La40,La,0,1,1
Al30Cu0La70,La,0,1,1
Al30Cu10La60,La,0,1,1
Al30Cu15La55,La,0,1,1
Al30Cu20La50,La,0,1,1
Al30Cu35La35,Cu,0,1,1
Al30Cu40La30,Cu,0,1,1
Al35Cu10La55,La,0,1,1
Al35Cu15La50,La,0,1,1
Al40Cu0La60,La,0,1,1
Al50Cu0La50,Al,0,1,1
Al85Cu5La10,Al,0,1,1
Al90Cu0La10,Al,0,1,1
Al90Cu5La5,Al,0,1,1
Al10Cu20La70,La,0,1,0
Al20Cu10La70,La,0,1,0
Al20Cu60La20,Cu,0,1,0
Al40Cu10La50,La,0,1,0
Al40Cu20La40,Al,0,1,0
Al85Cu10La5,Al,0,1,0
Al0Cu20La80,La,0,1,0
Al0Cu40La60,La,0,1,0
Al0Cu50La50,Cu,0,1,0
Al10Cu0La90,La,0,1,0
Al10Cu10La80,La,0,1,0
Al10Cu50La40,Cu,0,1,0
Al10Cu60La30,Cu,0,1,0
Al10Cu70La20,Cu,0,1,0
Al10Cu80La10,Cu,0,1,0
Al30Cu50La20,Cu,0,1,0
Al30Cu60La10,Cu,0,1,0
Al40Cu30La30,Al,0,1,0
Al40Cu40La20,Al,0,1,0
Al50Cu10La40,Al,0,1,0
Al50Cu20La30,Al,0,1,0
Al50Cu30La20,Al,0,1,0
Al50Cu40La10,Al,0,1,0
Al60Cu0La40,Al,0,1,0
Al70Cu0La30,Al,0,1,0
Al70Cu20La10,Al,0,1,0
Al80Cu0La20,Al,0,1,0
Al80Cu10La10,Al,0,1,0
Al25Cu20La55,La,0,1,1
Al25Cu20La55,La,0,1,1
Al25Cu50Mn25,Cu,0,1,0
Al65Cu20Mn15,Al,0,1,0
Al76Cu8.5Mn15.5,Al,0,1,0
Al6Cu84Nd10,Cu,0,1,1
Al6Cu86Nd8,Cu,0,1,1
Al8Cu84Nd8,Cu,0,1,1
Al10Cu82Nd8,Cu,0,1,1
Al12Cu80Nd8,Cu,0,1,1
Al2Cu88Nd10,Cu,0,1,0
Al2Cu90Nd8,Cu,0,1,0
Al2Cu92Nd6,Cu,0,1,0
Al4Cu86Nd10,Cu,0,1,0
Al4Cu88Nd8,Cu,0,1,0
Al4Cu90Nd6,Cu,0,1,0
Al6Cu88Nd6,Cu,0,1,0
Al8Cu86Nd6,Cu,0,1,0
Al10Cu84Nd6,Cu,0,1,0
Al10Cu86Nd4,Cu,0,1,0
Al12Cu82Nd6,Cu,0,1,0
Al12Cu84Nd4,Cu,0,1,0
Al4Cu92Nd4,Cu,0,1,0
Al8Cu82Nd10,Cu,0,1,0
Al8Cu88Nd4,Cu,0,1,0
Al10Cu80Nd10,Cu,0,1,0
Al10Cu88Nd2,Cu,0,1,0
Al12Cu78Nd10,Cu,0,1,0
Al14Cu76Nd10,Cu,0,1,0
Al14Cu78Nd8,Cu,0,1,0
Al14Cu80Nd6,Cu,0,1,0
Al14Cu82Nd4,Cu,0,1,0
Al0Cu35Ti65,Ti,0,1,1
Al0Cu40Ti60,Ti,0,1,1
Al0Cu45Ti55,Ti,0,1,1
Al0Cu50Ti50,Cu,0,1,1
Al0Cu55Ti45,Cu,0,1,1
Al0Cu60Ti40,Cu,0,1,1
Al0Cu73Ti27,Cu,0,1,1
Al0Cu75Ti25,Cu,0,1,1
Al5Cu50Ti45,Cu,0,1,1
Al5Cu55Ti40,Cu,0,1,1
Al5Cu60Ti35,Cu,0,1,1
Al10Cu30Ti60,Ti,0,1,1
Al10Cu30Ti60,Ti,0,1,1
Al10Cu35Ti55,Ti,0,1,1
Al10Cu50Ti40,Cu,0,1,1
Al10Cu60Ti30,Cu,0,1,1
Al15Cu25Ti60,Ti,0,1,1
Al15Cu30Ti55,Ti,0,1,1
Al15Cu35Ti50,Ti,0,1,1
Al15Cu40Ti45,Ti,0,1,1
Al15Cu50Ti35,Cu,0,1,1
Al15Cu60Ti25,Cu,0,1,1
Al20Cu30Ti50,Ti,0,1,1
Al20Cu35Ti45,Ti,0,1,1
Al20Cu50Ti30,Cu,0,1,1
Al20Cu60Ti20,Cu,0,1,1
Al25Cu35Ti40,Ti,0,1,1
Al25Cu50Ti25,Cu,0,1,1
Al25Cu55Ti20,Cu,0,1,1
Al30Cu50Ti20,Cu,0,1,1
Al35Cu50Ti15,Cu,0,1,1
Al40Cu50Ti10,Cu,0,1,1
Al50Cu40Ti10,Al,0,1,1
Al50Cu45Ti5,Al,0,1,1
Al55Cu40Ti5,Al,0,1,1
Al0Cu30Ti70,Ti,0,1,0
Al0Cu80Ti20,Cu,0,1,0
Al10Cu70Ti20,Cu,0,1,0
Al20Cu20Ti60,Ti,0,1,0
Al25Cu25Ti50,Ti,0,1,0
Al25Cu30Ti45,Ti,0,1,0
Al30Cu20Ti50,Ti,0,1,0
Al30Cu30Ti40,Ti,0,1,0
Al30Cu40Ti30,Cu,0,1,0
Al35Cu40Ti25,Cu,0,1,0
Al35Cu45Ti20,Cu,0,1,0
Al40Cu30Ti30,Al,0,1,0
Al40Cu40Ti20,Al,0,1,0
Al45Cu35Ti20,Al,0,1,0
Al45Cu40Ti15,Al,0,1,0
Al55Cu35Ti10,Al,0,1,0
Al60Cu35Ti5,Al,0,1,0
Al0Cu10Ti90,Ti,0,1,0
Al0Cu20Ti80,Ti,0,1,0
Al10Cu0Ti90,Ti,0,1,0
Al10Cu10Ti80,Ti,0,1,0
Al10Cu20Ti70,Ti,0,1,0
Al20Cu0Ti80,Ti,0,1,0
Al20Cu10Ti70,Ti,0,1,0
Al20Cu70Ti10,Cu,0,1,0
Al25Cu0Ti75,Ti,0,1,0
Al25Cu5Ti70,Ti,0,1,0
Al30Cu0Ti70,Ti,0,1,0
Al30Cu10Ti60,Ti,0,1,0
Al35Cu0Ti65,Ti,0,1,0
Al35Cu5Ti60,Ti,0,1,0
Al40Cu0Ti60,Ti,0,1,0
Al40Cu10Ti50,Ti,0,1,0
Al40Cu20Ti40,Al,0,1,0
Al40Cu60Ti0,Cu,0,1,0
Al45Cu0Ti55,Ti,0,1,0
Al45Cu5Ti50,Ti,0,1,0
Al45Cu10Ti45,Al,0,1,0
Al45Cu20Ti35,Al,0,1,0
Al50Cu5Ti45,Al,0,1,0
Al50Cu10Ti40,Al,0,1,0
Al50Cu20Ti30,Al,0,1,0
Al50Cu30Ti20,Al,0,1,0
Al50Cu50Ti0,Al,0,1,0
Al55Cu0Ti45,Al,0,1,0
Al55Cu10Ti35,Al,0,1,0
Al60Cu0Ti40,Al,0,1,0
Al60Cu5Ti35,Al,0,1,0
Al60Cu10Ti30,Al,0,1,0
Al60Cu20Ti20,Al,0,1,0
Al60Cu40Ti0,Al,0,1,0
Al65Cu0Ti35,Al,0,1,0
Al70Cu0Ti30,Al,0,1,0
Al70Cu10Ti20,Al,0,1,0
Al70Cu30Ti0,Al,0,1,0
Al80Cu0Ti20,Al,0,1,0
Al0Cu40Ti60,Ti,0,1,1
Al5Cu38Ti57,Ti,0,1,1
Al15Cu34Ti51,Ti,0,1,1
Al20Cu32Ti48,Ti,0,1,1
Al10Cu25Ti65,Ti,0,1,1
Al10Cu50Ti40,Cu,0,1,1
Al55Cu35V10,Al,0,1,1
Al60Cu30V10,Al,0,1,1
Al65Cu20V15,Al,0,1,1
Al65Cu25V10,Al,0,1,1
Al65Cu30V5,Al,0,1,1
Al67Cu20V13,Al,0,1,1
Al70Cu20V10,Al,0,1,1
Al75Cu15V10,Al,0,1,1
Al75Cu20V5,Al,0,1,1
Al80Cu10V10,Al,0,1,1
Al80Cu15V5,Al,0,1,1
Al85Cu5V10,Al,0,1,1
Al60Cu35V5,Al,0,1,0
Al65Cu20V15,Al,0,1,0
Al70Cu25V5,Al,0,1,0
Al75Cu10V15,Al,0,1,0
Al80Cu5V15,Al,0,1,0
Al87Cu5V8,Al,0,1,0
Al50Cu40V10,Al,0,1,0
Al60Cu25V15,Al,0,1,0
Al65Cu15V20,Al,0,1,0
Al75Cu25V0,Al,0,1,0
Al77Cu20V3,Al,0,1,0
Al80Cu20V0,Al,0,1,0
Al87Cu8V5,Al,0,1,0
Al75Cu15V10,Al,0,1,1
Al75Cu15V10,Al,0,1,1
Al0Cu40Y60,Y,0,1,1
Al5Cu38Y57,Y,0,1,1
Al10Cu36Y54,Y,0,1,1
Al15Cu34Y51,Y,0,1,1
Al20Cu32Y48,Y,0,1,1
Al30Cu28Y42,Y,0,1,1
Al80Cu8Y12,Al,0,1,1
Al85Cu6Y9,Al,0,1,1
Al0Cu40Zr60,Zr,0,1,1
Al0Cu56Zr44,Cu,0,1,1
Al0Cu60Zr40,Cu,0,1,1
Al20Cu25Zr55,Zr,0,1,1
Al15Cu25Zr60,Zr,0,1,1
Al10Cu25Zr65,Zr,0,1,1
Al7.5Cu27.5Zr65,Zr,0,1,1
Al0Cu33Zr67,Zr,0,1,1
Al5Cu30Zr65,Zr,0,1,1
Al7.5Cu27.5Zr65,Zr,0,1,1
Al10Cu25Zr65,Zr,0,1,1
Al15Cu20Zr65,Zr,0,1,1
Al20Cu15Zr65,Zr,0,1,1
Al33.4Fe33.3Gd33.3,Al,0,1,1
Al42Fe10Ge48,Ge,0,1,1
Al52Fe23Ge25,Al,0,1,1
Al69Fe6Ge25,Al,0,1,1
Al78Fe10Ge12,Al,0,1,1
Al25Fe20La55,La,0,1,1
Al75Fe14Ni11,Al,0,1,1
Al87Fe1Ni12,Al,0,1,1
Al88Fe3Ni9,Al,0,1,1
Al82Fe4Ni14,Al,0,1,0
Al84Fe2Ni14,Al,0,1,0
Al86Fe0Ni14,Al,0,1,0
Al86Fe1Ni13,Al,0,1,0
Al86Fe2Ni12,Al,0,1,0
Al86Fe5Ni9,Al,0,1,0
Al86Fe8Ni6,Al,0,1,0
Al87Fe1Ni12,Al,0,1,0
Al87Fe4Ni9,Al,0,1,0
Al87Fe5Ni8,Al,0,1,0
Al88Fe0Ni12,Al,0,1,0
Al88Fe1Ni11,Al,0,1,0
Al88Fe2Ni10,Al,0,1,0
Al88Fe4Ni8,Al,0,1,0
Al88Fe5Ni7,Al,0,1,0
Al88Fe6Ni6,Al,0,1,0
Al88Fe8Ni4,Al,0,1,0
Al88Fe10Ni2,Al,0,1,0
Al88Fe12Ni0,Al,0,1,0
Al89Fe1Ni10,Al,0,1,0
Al89Fe2Ni9,Al,0,1,0
Al89Fe3Ni8,Al,0,1,0
Al89Fe5Ni6,Al,0,1,0
Al90Fe0Ni10,Al,0,1,0
Al90Fe2Ni8,Al,0,1,0
Al90Fe4Ni6,Al,0,1,0
Al90Fe5Ni5,Al,0,1,0
Al90Fe6Ni4,Al,0,1,0
Al90Fe8Ni2,Al,0,1,0
Al90Fe10Ni0,Al,0,1,0
Al92Fe0Ni8,Al,0,1,0
Al92Fe2Ni6,Al,0,1,0
Al92Fe4Ni4,Al,0,1,0
Al92Fe6Ni2,Al,0,1,0
Al92Fe8Ni0,Al,0,1,0
Al94Fe6Ni0,Al,0,1,0
Al94Fe0Ni6,Al,0,1,0
Al94Fe2Ni4,Al,0,1,0
Al94Fe4Ni2,Al,0,1,0
Al96Fe0Ni4,Al,0,1,0
Al96Fe2Ni2,Al,0,1,0
Al96Fe4Ni0,Al,0,1,0
Al98Fe0Ni2,Al,0,1,0
Al98Fe2Ni0,Al,0,1,0
Al86Fe2Ni12,Al,0,1,1
Al86Fe3Ni11,Al,0,1,1
Al86.7Fe1Ni12.3,Al,0,1,1
Al87Fe1Ni12,Al,0,1,1
Al87Fe2Ni11,Al,0,1,1
Al87Fe3Ni10,Al,0,1,1
Al87.5Fe0.5Ni12,Al,0,1,1
Al87.5Fe2Ni10.5,Al,0,1,1
Al87.5Fe3.5Ni9,Al,0,1,1
Al88Fe1Ni11,Al,0,1,1
Al88Fe3Ni9,Al,0,1,1
Al88.5Fe3Ni8.5,Al,0,1,1
Al82Fe4Ni14,Al,0,1,0
Al83Fe3Ni14,Al,0,1,0
Al84Fe2Ni14,Al,0,1,0
Al84Fe3Ni13,Al,0,1,0
Al84Fe4Ni12,Al,0,1,0
Al85Fe1Ni14,Al,0,1,0
Al85Fe2Ni13,Al,0,1,0
Al85Fe3Ni12,Al,0,1,0
Al85Fe5Ni10,Al,0,1,0
Al86Fe0Ni14,Al,0,1,0
Al86Fe1Ni13,Al,0,1,0
Al86Fe2Ni12,Al,0,1,0
Al86Fe3Ni11,Al,0,1,0
Al86Fe4Ni10,Al,0,1,0
Al86Fe7Ni7,Al,0,1,0
Al87Fe5Ni8,Al,0,1,0
Al87Fe6Ni7,Al,0,1,0
Al88Fe0Ni12,Al,0,1,0
Al88Fe1Ni11,Al,0,1,0
Al88Fe2Ni10,Al,0,1,0
Al88Fe4Ni8,Al,0,1,0
Al88Fe5Ni7,Al,0,1,0
Al88Fe6Ni6,Al,0,1,0
Al88Fe8Ni4,Al,0,1,0
Al88Fe8Ni4,Al,0,1,0
Al88Fe10Ni2,Al,0,1,0
Al89Fe1Ni10,Al,0,1,0
Al89Fe2Ni9,Al,0,1,0
Al89Fe3Ni8,Al,0,1,0
Al89Fe4Ni7,Al,0,1,0
Al89Fe5Ni6,Al,0,1,0
Al89Fe6Ni5,Al,0,1,0
Al89Fe7Ni4,Al,0,1,0
Al89Fe9Ni2,Al,0,1,0
Al90Fe0Ni10,Al,0,1,0
Al90Fe1Ni9,Al,0,1,0
Al90Fe2Ni8,Al,0,1,0
Al90Fe4Ni6,Al,0,1,0
Al90Fe5Ni5,Al,0,1,0
Al90Fe6Ni4,Al,0,1,0
Al90Fe8Ni2,Al,0,1,0
Al90Fe8Ni2,Al,0,1,0
Al90Fe10Ni0,Al,0,1,0
Al90Fe10Ni0,Al,0,1,0
Al91Fe1Ni8,Al,0,1,0
Al91Fe2Ni7,Al,0,1,0
Al91Fe3Ni6,Al,0,1,0
Al91Fe6Ni3,Al,0,1,0
Al92Fe0Ni8,Al,0,1,0
Al92Fe2Ni6,Al,0,1,0
Al92Fe4Ni4,Al,0,1,0
Al92Fe5Ni3,Al,0,1,0
Al92Fe6Ni2,Al,0,1,0
Al92Fe8Ni0,Al,0,1,0
Al92Fe8Ni0,Al,0,1,0
Al94Fe6Ni0,Al,0,1,0
Al94Fe6Ni0,Al,0,1,0
Al94Fe0Ni6,Al,0,1,0
Al94Fe0Ni6,Al,0,1,0
Al94Fe2Ni4,Al,0,1,0
Al94Fe2Ni4,Al,0,1,0
Al94Fe4Ni2,Al,0,1,0
Al94Fe4Ni2,Al,0,1,0
Al96Fe0Ni4,Al,0,1,0
Al96Fe0Ni4,Al,0,1,0
Al96Fe2Ni2,Al,0,1,0
Al96Fe2Ni2,Al,0,1,0
Al96Fe4Ni0,Al,0,1,0
Al96Fe4Ni0,Al,0,1,0
Al98Fe0Ni2,Al,0,1,0
Al98Fe0Ni2,Al,0,1,0
Al98Fe2Ni0,Al,0,1,0
Al98Fe2Ni0,Al,0,1,0
Al100Fe0Ni0,Al,0,1,0
Al82Fe4Ni14,Al,0,1,0
Al84Fe4Ni12,Al,0,1,0
Al84Fe6Ni10,Al,0,1,0
Al84Fe8Ni8,Al,0,1,0
Al86Fe6Ni8,Al,0,1,0
Al86Fe8Ni6,Al,0,1,0
Al86Fe10Ni4,Al,0,1,0
Al86Fe12Ni2,Al,0,1,0
Al88Fe10Ni2,Al,0,1,0
Al88Fe12Ni0,Al,0,1,0
Al0Fe80P20,Fe,0,1,1
Al3Fe80P17,Fe,0,1,1
Al5Fe85Si10,Fe,0,1,1
Al84Fe14Si2,Al,0,1,0
Al85Fe8Si7,Al,0,1,0
Al86Fe12Si2,Al,0,1,0
Al88Fe10Si2,Al,0,1,0
Al90Fe8Si2,Al,0,1,0
Al52Fe23Si25,Al,0,1,1
Al63Fe12Si25,Al,0,1,1
Al2.5Fe65Tb32.5,Fe,0,1,1
Al7.5Fe61.7Tb30.8,Fe,0,1,1
Al0Fe66.7Tb33.3,Fe,0,1,0
Al15Fe56.7Tb28.3,Fe,0,1,0
Al0Fe90Zr10,Fe,0,1,1
Al0.018Fe89.982Zr10,Fe,0,1,1
Al0.036Fe89.964Zr10,Fe,0,1,1
Al0.054Fe89.946Zr10,Fe,0,1,1
Al0.09Fe89.91Zr10,Fe,0,1,1
Al22.5Fe67.5Zr10,Fe,0,1,1
Al15Fe15Zr70,Zr,0,1,1
Al8Ga16Mg76,Mg,0,1,1
Al12Ga12Mg76,Mg,0,1,1
Al18Ga36Mg46,Mg,0,1,1
Al8Ga2Mg90,Mg,0,1,0
Al8Ga3Mg89,Mg,0,1,0
Al9Ga2Mg89,Mg,0,1,0
Al65Gd15Ni20,Al,0,1,1
Al70Gd10Ni20,Al,0,1,1
Al70Gd15Ni15,Al,0,1,1
Al74Gd10Ni16,Al,0,1,1
Al75Gd10Ni15,Al,0,1,1
Al78Gd12Ni10,Al,0,1,1
Al80Gd5Ni15,Al,0,1,1
Al80Gd10Ni10,Al,0,1,1
Al81Gd9Ni10,Al,0,1,1
Al83Gd5Ni12,Al,0,1,1
Al83Gd7Ni10,Al,0,1,1
Al83Gd9Ni8,Al,0,1,1
Al84Gd10Ni6,Al,0,1,1
Al85Gd5Ni10,Al,0,1,1
Al85Gd8Ni7,Al,0,1,1
Al85Gd9Ni6,Al,0,1,1
Al85Gd10Ni5,Al,0,1,1
Al87Gd5Ni8,Al,0,1,1
Al87Gd7Ni6,Al,0,1,1
Al88Gd12Ni0,Al,0,1,1
Al90Gd5Ni5,Al,0,1,1
Al90Gd10Ni0,Al,0,1,1
Al92Gd8Ni0,Al,0,1,1
Al75Gd15Ni10,Al,0,1,0
Al60Gd20Ni20,Al,0,1,0
Al70Gd20Ni10,Al,0,1,0
Al75Gd5Ni20,Al,0,1,0
Al80Gd15Ni5,Al,0,1,0
Al85Gd15Ni0,Al,0,1,0
Al94Gd6Ni0,Al,0,1,0
Al25Gd55Ni20,Gd,0,1,1
Al0Gd56Si44,Gd,0,1,1
Al40Gd60Si0,Gd,0,1,1
Al45Gd55Si0,Gd,0,1,1
Al50Gd50Si0,Al,0,1,1
Al55Gd45Si0,Al,0,1,1
Al50Ge40Mn10,Al,0,1,1
Al42Ge48Mn10,Ge,0,1,1
Al57Ge25Mn18,Al,0,1,1
Al69Ge25Mn6,Al,0,1,1
Al73Ge17Mn10,Al,0,1,1
Al60Ge30Mn10,Al,0,1,1
Al65Ge15Mn20,Al,0,1,0
Al59Ge31Ni10,Al,0,1,1
Al62Ge25Ni13,Al,0,1,1
Al64Ge26Ni10,Al,0,1,1
Al69Ge25Ni6,Al,0,1,1
